phrase,en,id
入侵,to invade,3496
入手,to begin,3497
入选,to be chosen,3498
软弱,weak,3499
软实力,soft power,3500
瑞雪,timely snow,3501
润,to moisten,3502
若干,a certain number or amount,3503
弱点,weak point,3504
弱势,vulnerable,3505
撒,to let go,3506
撒谎,to tell lies,3507
赛车,auto race,3508
赛跑,race,3509
三番五次,over and over again,3510
三角,triangle,3511
三维,three-dimensional,3512
散布,to disseminate,3513
散发,to distribute,3514
桑拿,sauna,3515
嗓子,throat,3516
丧生,to die,3517
骚乱,disturbance,3518
骚扰,to disturb,3519
扫除,to sweep,3520
扫描,to scan,3521
扫墓,to sweep the tombs,3522
扫兴,to have one's spirits dampened,3523
嫂子,(coll.) older brother's wife,3524
僧人,monk,3525
杀害,to murder,3526
杀手,killer,3527
沙龙,salon,3528
沙滩,beach,3529
纱,cotton yarn,3530
刹车,to brake,3531
砂糖,granulated sugar,3532
鲨鱼,shark,3533
傻瓜,idiot,3534
筛,to filter,3535
筛选,to filter,3536
晒太阳,to be in the sun,3537
山川,mountains and rivers,3538
山顶,hilltop,3539
山冈,mound,3540
山岭,mountain ridge,3541
山路,mountain road,3542
山寨,fortified hill village,3543
删,to delete,3544
删除,to delete,3545
煽动,to incite,3546
闪烁,flickering,3547
善,good,3548
善意,goodwill,3549
擅长,to be good at,3550
擅自,without permission,3551
膳食,meal,3552
赡养,to support,3553
伤残,disabled,3554
伤感,sad,3555
伤痕,scar,3556
伤脑筋,to be a real headache,3557
伤势,condition of an injury,3558
商贩,trader,3559
商贾,merchant,3560
商讨,to discuss,3561
上报,to report to one's superiors,3562
上场,on stage,3563
上方,above,3564
上岗,to take up one's post,3565
上火,to get angry,3566
上空,overhead,3567
上流,upper class,3568
上期,previous period,3569
上任,to take office,3570
上述,aforementioned,3571
上司,boss,3572
上诉,to appeal,3573
上调,to raise,3574
上头,above,3575
上限,upper bound,3576
上旬,first third of a month,3577
上瘾,to get into a habit,3578
上映,to show,3579
上游,upper reaches,3580
尚,still,3581
尚未,not yet,3582
捎,to bring sth to sb,3583
烧毁,to burn,3584
烧烤,barbecue,3585
稍后,in a little while,3586
稍候,wait a moment,3587
稍稍,somewhat,3588
少不了,cannot do without,3589
少见,rare,3590
少量,a smidgen,3591
少有,rare,3592
少林寺,Shaolin Temple,3593
少女,girl,3594
奢侈,luxurious,3595
奢望,an extravagant hope,3596
设,to set up,3597
设定,to set,3598
设法,to try,3599
社会主义,socialism,3600
社交,interaction,3601
社论,editorial,3602
社团,association,3603
涉嫌,to be a suspect,3604
摄氏度,°C,3605
谁知道,God knows...,3606
申办,to apply for,3607
申报,to report,3608
申领,to apply (for license,3609
伸手,to reach out with one's hand,3610
伸缩,to lengthen and shorten,3611
伸张,to uphold,3612
身不由己,without the freedom to act independently,3613
身价,social status,3614
身躯,body,3615
身心,body and mind,3616
身影,silhouette,3617
身子,body,3618
绅士,gentleman,3619
深奥,profound,3620
深切,deeply felt,3621
深情,deep emotion,3622
深入人心,to enter deeply into people's hearts,3623
深受,to receive in no small measure,3624
深思,to ponder,3625
深信,to believe firmly,3626
深夜,very late at night,3627
深远,far-reaching,3628
神气,expression,3629
神圣,divine,3630
神态,appearance,3631
神仙,Daoist immortal,3632
审,to examine,3633
审定,to examine sth and make a decision,3634
审核,to audit,3635
审美,esthetics,3636
审判,a trial,3637
审批,to examine and approve,3638
审视,to look closely at,3639
肾,kidney,3640
甚至于,so much,3641
渗,to seep,3642
渗透,to permeate,3643
慎重,cautious,3644
升温,to become hot,3645
生机,opportunity to live,3646
生理,physiology,3647
生命线,lifeline,3648
生怕,to fear,3649
生平,life,3650
生前,(of a deceased) during one's life,3651
生死,life or death,3652
生态,ecology,3653
生物,organism,3654
生效,to take effect,3655
生涯,career,3656
生硬,stiff,3657
生育,to bear,3658
声称,to claim,3659
声望,popularity,3660
声誉,reputation,3661
牲畜,domesticated animals,3662
绳子,cord,3663
省略,to leave out,3664
省事,to simplify matters,3665
圣贤,a sage,3666
胜出,defeat one’s rival,3667
胜任,qualified,3668
盛大,grand,3669
盛会,pageant,3670
盛开,blooming,3671
盛气凌人,overbearing,3672
剩余,remainder,3673
尸体,dead body,3674
失传,(of skills etc) to die out,3675
失控,to go out of control,3676
失利,to lose,3677
失恋,to lose one's love,3678
失灵,out of order,3679
失落,to lose,3680
失眠,to suffer from insomnia,3681
失明,to lose one's eyesight,3682
失效,to fail,3683
失业率,unemployment rate,3684
失踪,to be missing,3685
师范,teacher-training,3686
师长,military division level commander,3687
师资,qualified teacher,3688
狮子,lion,3689
施工,construction,3690
施加,to exert,3691
施行,to put in place,3692
施压,to pressure,3693
湿度,humidity level,3694
湿润,moist,3695
十字路口,crossroads,3696
时不时,from time to time,3697
时段,time interval,3698
时隔,separated in time,3699
时好时坏,sometimes good,3700
时间表,schedule,3701
时空,time and place,3702
时髦,in vogue,3703
时尚,fashion,3704
时速,speed per hour,3705
识别,to distinguish,3706
实地,on-site,3707
实话,truth,3708
实话实说,to tell the truth,3709
实况,live,3710
实事求是,to seek truth from facts,3711
实体,entity,3712
实物,material object,3713
实质,substance,3714
食宿,board and lodging,3715
食用,food product,3716
史无前例,unprecedented in history,3717
使唤,to order sb about,3718
使命,mission,3719
使者,emissary,3720
士气,morale,3721
示威,to demonstrate,3722
示意,to hint,3723
世代,for many generations,3724
世故,sophisticated,3725
世界级,world-class,3726
世袭,succession,3727
市场经济,market economy,3728
势必,to be bound to,3729
势不可当,impossible to resist,3730
势头,power,3731
事迹,deed,3732
事态,situation,3733
事务,(political,3734
事务所,office,3735
事项,matter,3736
事宜,matters,3737
侍候,to serve,3738
试探,to sound out,3739
试行,to try out,3740
试用,to try something out,3741
试用期,trial period,3742
视察,to inspect,3743
视角,viewpoint,3744
视觉,sight,3745
视力,vision,3746
视线,line of sight,3747
视野,field of view,3748
柿子,persimmon,3749
是非,right and wrong,3750
适度,moderately,3751
适量,appropriate amount,3752
适时,timely,3753
适宜,suitable,3754
逝世,to pass away,3755
释放,to release,3756
嗜好,hobby,3757
收复,to recover,3758
收据,receipt,3759
收敛,to dwindle,3760
收留,to offer shelter,3761
收买,to purchase,3762
收视率,ratings,3763
收缩,to pull back,3764
收支,cash flow,3765
手臂,arm,3766
手册,manual,3767
手动,manual,3768
手脚,hand and foot,3769
手帕,handkerchief,3770
手枪,pistol,3771
手势,gesture,3772
手术室,operating room,3773
手头,in hand,3774
手腕,wrist,3775
手艺,craftmanship,3776
手掌,palm,3777
守候,to wait for,3778
守护,to guard,3779
守株待兔,lit. to guard a tree-stump,3780
首创,to create,3781
首府,capital city of an autonomous region,3782
首批,first batch,3783
首饰,jewelry,3784
首要,the most important,3785
寿命,life span,3786
受过,take the blame,3787
受害,to suffer damage,3788
受害人,victim,3789
受贿,to accept a bribe,3790
受惊,startled,3791
受苦,to suffer hardship,3792
受理,to accept to hear a case,3793
受骗,to be cheated,3794
受益,to benefit from,3795
授权,to authorize,3796
授予,to award,3797
售价,selling price,3798
售票,sell tickets,3799
书橱,bookcase,3800
书籍,books,3801
书记,secretary,3802
书面,in writing,3803
书写,to write,3804
抒情,to express emotion,3805
枢纽,hub,3806
梳,a comb,3807
梳理,to comb,3808
梳子,comb,3809
舒畅,happy,3810
疏导,to dredge,3811
疏忽,to neglect,3812
疏散,to scatter,3813
疏通,to unblock,3814
输家,loser,3815
输送,to transport,3816
输血,to transfuse blood,3817
输液,intravenous infusion,3818
赎,to redeem,3819
暑期,summer vacation time,3820
属性,attribute,3821
曙光,dawn,3822
束缚,to bind,3823
树立,to set up,3824
树木,tree,3825
树梢,the tip of a tree,3826
树荫,shade of a tree,3827
树枝,branch,3828
竖,to erect,3829
数额,amount,3830
数据库,database,3831
刷新,to renovate,3832
耍,to play with,3833
耍赖,to act shamelessly,3834
衰减,to weaken,3835
衰竭,organ failure,3836
衰老,to age,3837
衰弱,weak,3838
衰退,to decline,3839
摔跤,to trip and fall,3840
甩,to throw,3841
率,to lead,3842
拴,to tie up,3843
涮,to rinse,3844
双胞胎,twin,3845
双边,bilateral,3846
双重,double,3847
双向,bidirectional,3848
双赢,profitable to both sides,3849
霜,frost,3850
爽快,refreshed,3851
水槽,sink,3852
水稻,rice,3853
水管,water pipe,3854
水壶,kettle,3855
水货,smuggled goods,3856
水晶,crystal,3857
水利,water conservancy,3858
水灵灵,see 水灵,3859
水龙头,faucet,3860
水落石出,as the water recedes,3861
水面,water surface,3862
水手,mariner,3863
水温,water temperature,3864
水域,waters,3865
水源,water source,3866
水涨船高,the tide rises,3867
水准,level,3868
税收,taxation,3869
税务,taxation services,3870
睡袋,sleeping bag,3871
顺便,conveniently,3872
顺差,(trade or budget) surplus,3873
顺畅,smooth and unhindered,3874
顺从,obedient,3875
顺理成章,logical,3876
顺路,by the way,3877
顺其自然,to let nature take its course,3878
顺势,to take advantage,3879
顺手,easily,3880
顺心,happy,3881
顺应,to comply,3882
顺着,to follow,3883
瞬间,in an instant,3884
说白了,to speak frankly,3885
说不上,to be unable to say or tell,3886
说到底,in the final analysis,3887
说道,to discuss,3888
说干就干,just do it,3889
说谎,to lie,3890
说老实话,to be honest,3891
说起来,(it’s easy) to say,3892
说情,to intercede,3893
说闲话,chat,3894
说真的,honestly,3895
硕果,major achievement,3896
司法,judicial,3897
司空见惯,a common occurrence,3898
司令,commanding officer,3899
丝,silk,3900
丝绸,silk cloth,3901
丝毫,the slightest amount or degree,3902
私房钱,secret purse,3903
私家车,private car,3904
私立,private (company,3905
私事,personal matters,3906
私下,in private,3907
私营,privately-owned,3908
私有,private,3909
私自,private,3910
思路,train of thought,3911
思念,to think of,3912
思前想后,to consider past cause and future effect,3913
思索,to think deeply,3914
撕,to tear,3915
死心,to give up,3916
死心塌地,to be hell-bent on,3917
四合院,courtyard house with a fully enclosed courtyard,3918
四季,four seasons,3919
四面八方,in all directions,3920
寺庙,temple,3921
似曾相识,déjà vu,3922
似是而非,apparently right but actually wrong,3923
伺机,to wait for an opportunity,3924
饲料,feed,3925
饲养,to raise,3926
松绑,to untie,3927
松弛,to relax,3928
耸立,to stand tall,3929
送别,farewell,3930
搜查,to search,3931
搜集,to gather,3932
搜救,search and rescue,3933
搜寻,to search,3934
艘,classifier for ships,3935
苏醒,to come to,3936
酥,flaky pastry,3937
俗,custom,3938
俗话,common saying,3939
俗话说,as the proverb says,3940
俗语,common saying,3941
诉苦,to grumble,3942
诉说,to recount,3943
诉讼,lawsuit,3944
素,raw silk,3945
素不相识,to be total strangers,3946
素材,source material,3947
素描,sketch,3948
素食,vegetables,3949
素养,(personal) accomplishment,3950
塑造,to model,3951
蒜,garlic,3952
算计,to reckon,3953
算盘,abacus,3954
算账,to balance accounts,3955
虽说,though,3956
随处可见,can be seen everywhere,3957
随大溜,lit. drift with the stream,3958
随机,according to the situation,3959
随即,immediately,3960
随身,to with one,3961
随时随地,anytime and anywhere,3962
随心所欲,to follow one's heart's desires,3963
遂心,to one's liking,3964
隧道,tunnel,3965
损,to decrease,3966
损坏,to damage,3967
损人利己,harming others for one's personal benefit,3968
损伤,to harm,3969
缩,to withdraw,3970
缩水,to shrink,3971
缩影,miniature version of sth,3972
所属,one's affiliation,3973
所谓,so-called,3974
所作所为,one's conduct and deeds,3975
索赔,to ask for compensation,3976
索取,to ask,3977
索性,you might as well,3978
锁定,to lock,3979
他人,another,3980
塌,to collapse,3981
踏上,to set foot on,3982
胎,fetus,3983
胎儿,unborn child,3984
台球,billiards,3985
太极,the Absolute or Supreme Ultimate,3986
太极拳,shadowboxing or Taiji,3987
太平,peace and security,3988
泰斗,leading scholar of his time,3989
贪,to have a voracious desire for,3990
贪婪,avaricious,3991
贪玩,to only want to have a good time,3992
贪污,to be corrupt,3993
摊,to spread out,3994
瘫,paralyzed,3995
瘫痪,paralysis,3996
坛,platform,3997
谈不上,to be out of the question,3998
谈到,to refer to,3999
谈论,to discuss,4000
谈起,mention speak of,4001
弹性,flexibility,4002
痰,phlegm,4003
坦白,honest,4004
坦诚,candid,4005
坦克,tank,4006
坦然,calm,4007
坦率,frank,4008
毯子,blanket,4009
炭,wood charcoal,4010
探,to explore,4011
探测,to probe,4012
探亲,to go home to visit one's family,4013
探求,to seek,4014
探望,to visit,4015
探险,to explore,4016
碳,carbon,4017
汤圆,boiled balls of glutinous rice flour,4018
堂,(main) hall,4019
糖果,candy,4020
糖尿病,diabetes,4021
倘若,provided that,4022
淌,to drip,4023
烫,to scald,4024
掏钱,to pay,4025
滔滔不绝,unceasing torrent,4026
逃避,to escape,4027
逃生,to flee for one's life,4028
逃亡,to flee,4029
陶瓷,pottery and porcelain,4030
陶冶,lit. to fire pots and smelt metal,4031
陶醉,to be infatuated with,4032
淘,to wash,4033
淘气,naughty,4034
淘汰,to wash out,4035
讨,to invite,4036
讨好,to get the desired outcome,4037
讨价还价,to haggle over price,4038
讨人喜欢,to attract people's affection,4039
特产,special local product,4040
特长,personal strength,4041
特例,special case,4042
特权,prerogative,4043
特邀,special invitation,4044
特制,special,4045
特质,characteristic,4046
腾,to soar,4047
藤椅,rattan chair,4048
剔除,to reject,4049
梯子,ladder,4050
提拔,to promote to a higher job,4051
提炼,to extract (ore,4052
提名,to nominate,4053
提速,to increase the specified cruising speed,4054
提心吊胆,(saying) to be very scared and on edge,4055
提议,proposal,4056
提早,ahead of schedule,4057
体谅,to empathize,4058
体面,dignity,4059
体能,physical capability,4060
体贴,considerate,4061
体温,(body) temperature,4062
体系,system,4063
体制,system,4064
体质,constitution,4065
剃,shave,4066
替换,to exchange,4067
替身,stand-in,4068
天长地久,enduring while the world lasts,4069
天地,heaven and earth,4070
天鹅,swan,4071
天分,natural gift,4072
天赋,gift,4073
天经地义,lit. heaven's law and earth's principle,4074
天平,scales,4075
天桥,overhead walkway,4076
天生,nature,4077
天使,angel,4078
天线,antenna,4079
天性,nature,4080
天主教,Catholicism,4081
添加,to add,4082
甜美,sweet,4083
甜蜜,sweet,4084
甜头,sweet taste (of power,4085
填补,to fill a gap,4086
填充,pad,4087
填写,to fill in a form,4088
舔,to lick,4089
挑剔,picky,4090
条款,clause,4091
条例,regulations,4092
条约,treaty,4093
调侃,to ridicule,4094
调控,to regulate,4095
调料,condiment,4096
调试,to debug,4097
挑起,to provoke,4098
挑衅,to provoke,4099
跳槽,to change jobs,4100
跳动,to throb,4101
跳伞,to parachute,4102
跳跃,to jump,4103
贴近,to press close to,4104
贴切,close-fitting,4105
帖子,card,4106
听从,to listen and obey,4107
听话,to do what one is told,4108
停泊,to anchor,4109
停车位,parking space,4110
停电,to have a power failure,4111
停顿,to halt,4112
停放,to park,4113
停业,to cease trading,4114
通畅,unobstructed,4115
通车,to open to traffic (e.g. new bridge,4116
通风,airy,4117
通告,to announce,4118
通缉,to order the arrest of sb as criminal,4119
通顺,smooth,4120
通俗,common,4121
通通,all,4122
通往,to lead to,4123
通宵,all night,4124
通行证,a pass,4125
同伴,companion,4126
同步,synchronous,4127
同等,equal to,4128
同感,(have the) same feeling,4129
同伙,colleague,4130
同类,similar,4131
同盟,alliance,4132
同年,the same year,4133
同人,people from the same workplace or profession,4134
同志,comrade,4135
同舟共济,cross a river in the same boat,4136
铜,copper,4137
统筹,an overall plan,4138
统统,totally,4139
统治,to rule,4140
捅,to stab,4141
桶,bucket,4142
筒,tube,4143
痛,ache,4144
痛心,grieved,4145
偷看,to peep,4146
偷窥,to peep,4147
偷懒,to goof off,4148
头部,head,4149
头顶,top of the head,4150
头号,first rate,4151
头条,lead story,4152
头头是道,clear and logical,4153
头衔,title,4154
头晕,dizzy,4155
投奔,to seek shelter,4156
投稿,to submit articles for publication,4157
投机,to speculate,4158
投射,to throw,4159
投身,to throw oneself into sth,4160
投降,to surrender,4161
透彻,penetrating,4162
透过,to pass through,4163
透气,to flow freely,4164
透支,(bank) overdraft,4165
凸,to stick out,4166
凸显,to present clearly,4167
秃,bald,4168
突发,to burst out suddenly,4169
突击,sudden and violent attack,4170
突破口,lit. a crack,4171
突如其来,to arise abruptly,4172
图表,chart,4173
图像,image,4174
图形,picture,4175
图纸,blueprint,4176
徒步,to be on foot,4177
涂,to apply mud,4178
屠杀,to massacre,4179
土匪,bandit,4180
土壤,soil,4181
土生土长,locally born and bred,4182
团伙,(criminal) gang,4183
团聚,to reunite,4184
团员,member,4185
团圆,to have a reunion,4186
推测,speculation,4187
推辞,to decline (an appointment,4188
推断,to infer,4189
推翻,to overthrow,4190
推荐,to recommend,4191
推理,reasoning,4192
推敲,to think over,4193
推算,to calculate,4194
推卸,to avoid,4195
推选,to elect,4196
推移,(of time) to elapse or pass,4197
颓废,decadent,4198
退回,to return,4199
退却,to retreat,4200
退让,to move aside,4201
退缩,to shrink back,4202
退休金,retirement pay,4203
退学,to quit school,4204
退役,to retire from the military,4205
屯,to station,4206
托付,to entrust,4207
拖累,to encumber,4208
拖欠,in arrears,4209
拖延,to delay,4210
脱节,to come apart,4211
脱口而出,to blurt out,4212
脱落,to drop off,4213
脱身,to get away,4214
脱颖而出,to reveal one's talent,4215
驮,"to carry on one's back. ",4216
妥,suitable,4217
妥当,appropriate,4218
妥善,appropriate,4219
妥协,to compromise,4220
拓宽,to broaden,4221
拓展,to expand,4222
唾液,saliva,4223
挖掘,to excavate,4224
挖苦,to speak sarcastically,4225
瓦,roof tile,4226
歪,askew,4227
歪曲,to distort,4228
外表,external,4229
外公,(coll.) mother's father,4230
外行,layman,4231
外号,nickname,4232
外籍,foreign,4233
外贸,foreign trade,4234
外貌,profile,4235
外婆,(coll.) mother's mother,4236
外企,foreign enterprise,4237
外星人,space alien,4238
外形,figure,4239
外援,external help,4240
丸,ball,4241
完备,faultless,4242
完毕,to finish,4243
完蛋,(coll.) to be done for,4244
完好,intact,4245
玩耍,to play,4246
玩意儿,erhua variant of 玩意,4247
顽固,stubborn,4248
挽,to pull,4249
挽回,to retrieve,4250
挽救,to save,4251
晚间,evening,4252
晚年,one's later years,4253
晚期,later period,4254
惋惜,to regret,4255
万分,very much,4256
万古长青,remain fresh,4257
万能,omnipotent,4258
万万,absolutely,4259
万无一失,surefire,4260
汪洋,vast body of water,4261
亡羊补牢,lit. to mend the pen after sheep are lost,4262
王国,kingdom,4263
王牌,trump card,4264
网点,node in a network,4265
网民,web user,4266
往常,habitually,4267
往返,to go back and forth,4268
往日,former days,4269
往事,past events,4270
妄想,to attempt vainly,4271
忘不了,cannot forget,4272
忘掉,to forget,4273
旺,prosperous,4274
旺季,busy season,4275
旺盛,vigorous,4276
望,full moon,4277
望远镜,binoculars,4278
危及,to endanger,4279
危急,critical,4280
威风,might,4281
威力,might,4282
威慑,to cower by military force,4283
威信,prestige,4284
微不足道,negligible,4285
微观,micro-,4286
微妙,subtle,4287
微弱,weak,4288
微型,miniature,4289
为人,to conduct oneself,4290
违背,to go against,4291
违约,to break a promise,4292
违章,to break the rules,4293
围墙,perimeter wall,4294
唯,-ism,4295
唯独,only,4296
伪造,to forge,4297
伪装,to pretend to be to camouflage,4298
尾气,exhaust,4299
尾声,coda,4300
纬度,latitude,4301
委屈,to feel wronged,4302
委婉,tactful,4303
委员,committee member,4304
委员会,committee,4305
萎缩,to wither,4306
卫视,satellite TV,4307
未,not yet,4308
未成年人,minor,4309
未经,not having undergone,4310
未免,unavoidably,4311
未知数,unknown quantity,4312
位子,place,4313
味精,monosodium glutamate,4314
畏惧,to fear,4315
畏缩,to cower,4316
胃口,appetite,4317
喂养,to feed (a child,4318
慰劳,to show appreciation (by kind words,4319
温度计,thermometer,4320
温泉,hot spring,4321
温柔,gentle and soft,4322
温室,greenhouse,4323
温习,to review,4324
温馨,comfort,4325
瘟疫,epidemic,4326
文,language,4327
文具,stationery,4328
文科,liberal arts,4329
文盲,illiterate,4330
文凭,diploma,4331
文人,scholar,4332
文物,cultural relic,4333
文献,document,4334
文雅,elegant,4335
闻名,well-known,4336
蚊帐,mosquito net,4337
蚊子,mosquito,4338
吻,kiss,4339
吻合,to be a good fit,4340
紊乱,disorder,4341
稳固,stable,4342
稳健,firm,4343
稳妥,dependable,4344
稳重,steady,4345
问卷,questionnaire,4346
问世,to be published,4347
窝,nest,4348
卧,to lie,4349
污秽,nasty,4350
巫婆,witch,4351
呜咽,to sob,4352
屋顶,roof,4353
无比,incomparable,4354
无不,none lacking,4355
无偿,free,4356
无敌,unequalled,4357
无恶不作,not to shrink from any crime,4358
无非,only,4359
无辜,innocent,4360
无故,without cause or reason,4361
无关紧要,indifferent,4362
无话可说,to have nothing to say,4363
无济于事,to no avail,4364
无家可归,homeless,4365
无精打采,dispirited and downcast,4366
无可奉告,"(idiom) ""no comment""",4367
无可厚非,see 未可厚非,4368
无可奈何,have no way out,4369
无理,irrational,4370
无力,powerless,4371
无论如何,whatever the case,4372
无能,incompetence,4373
无能为力,impotent,4374
无情,pitiless,4375
无情无义,completely lacking any feeling or sense of justice,4376
无穷,endless,4377
无私,selfless,4378
无所事事,to have nothing to do,4379
无所作为,attempting nothing and accomplishing nothing,4380
无条件,unconditional,4381
无微不至,in every possible way,4382
无线,wireless,4383
无线电,wireless,4384
无形,incorporeal,4385
无形中,imperceptibly,4386
无须,need not,4387
无意,inadvertent,4388
无忧无虑,carefree and without worries,4389
无缘,to have no opportunity,4390
无知,ignorant,4391
无足轻重,insignificant,4392
五花八门,myriad,4393
五星级,five-star,4394
武力,military force,4395
武装,arms,4396
侮辱,to insult,4397
捂,to enclose,4398
舞厅,dance hall,4399
勿,do not,4400
务必,must,4401
务实,pragmatic,4402
物流,distribution,4403
物体,object,4404
物证,material evidence,4405
物资,goods,4406
误差,difference,4407
误导,to mislead,4408
误区,mistaken ideas,4409
雾,fog,4410
吸纳,to take in,4411
吸取,to absorb,4412
昔日,formerly,4413
息息相关,closely bound up,4414
稀,rare,4415
稀罕,rare,4416
稀奇,rare,4417
稀少,sparse,4418
锡,tin,4419
熙熙攘攘,bustling with activity,4420
熄火,(of fire,4421
膝盖,knee,4422
嬉笑,to be laughing and playing,4423
习俗,custom,4424
席,woven mat,4425
席位,a seat (in a theater,4426
袭击,attack,4427
媳妇,daughter-in-law,4428
洗涤剂,cleaning agent,4429
洗礼,baptism,4430
喜出望外,to be pleased beyond one's expectations,4431
喜好,to like,4432
喜酒,wedding feast,4433
喜怒哀乐,four types of human emotions,4434
喜庆,jubilation,4435
喜事,happy occasion,4436
喜糖,sweet given on a happy occasion,4437
喜洋洋,radiant with joy,4438
喜悦,happy,4439
细腻,exquisite,4440
细微,tiny,4441
细心,careful,4442
虾,shrimp,4443
瞎,blind,4444
侠义,chivalrous,4445
峡谷,canyon,4446
狭隘,narrow,4447
狭小,narrow,4448
狭窄,narrow,4449
下场,to leave (the stage,4450
下跌,to fall,4451
下岗,to come off sentry duty,4452
下功夫,see 下工夫,4453
下海,to go out to sea,4454
下级,low ranking,4455
下决心,to determine,4456
下令,to give an order,4457
下落,whereabouts,4458
下期,next episode,4459
下棋,to play chess,4460
下山,(of the sun) to set,4461
下手,to start,4462
下属,subordinate,4463
下台,to go off the stage,4464
下调,to adjust downwards,4465
下乡,to go to the countryside,4466
下旬,last third of the month,4467
下一代,the next generation,4468
下意识,subconscious mind,4469
下游,lower reaches,4470
下坠,to freefall,4471
吓唬,to scare,4472
吓人,scary,4473
夏令营,summer camp,4474
仙鹤,red-crowned crane,4475
仙女,fairy,4476
先例,antecedent,4477
先天,inborn,4478
纤维,fiber,4479
掀,to lift,4480
掀起,to lift,4481
鲜活,vivid,4482
鲜美,delicious,4483
鲜血,blood,4484
弦,bow string,4485
衔接,to join together,4486
嫌弃,to avoid sb,4487
嫌疑,suspicion,4488
显而易见,clearly and easy to see,4489
显赫,illustrious,4490
显示器,monitor,4491
显现,appearance,4492
显眼,conspicuous,4493
现成,ready-made,4494
现任,to occupy a post currently,4495
现行,to be in effect,4496
限,limit,4497
限定,to restrict to,4498
限度,limitation,4499
限于,to be limited to,4500
线条,line (in drawing,4501
宪法,constitution,4502
陷,pitfall,4503
陷阱,pitfall,4504
馅儿,erhua variant of 馅,4505
羡慕,to envy,4506
献血,to donate blood,4507
腺,gland,4508
乡亲,fellow countryman,4509
乡下,countryside,4510
相伴,to accompany sb,4511
相比之下,by comparison,4512
相差,to differ,4513
相传,to pass on,4514
相当于,equivalent to,4515
相对,relatively,4516
相对而言,relatively speaking,4517
相辅相成,to complement one another,4518
相继,in succession,4519
相连,to link,4520
相识,to get to know each other,4521
相提并论,to discuss two disparate things together,4522
相通,interlinked,4523
相依为命,mutually dependent for life,4524
相遇,to meet,4525
相约,to agree (on a meeting place,4526
香料,spice,4527
香水,perfume,4528
香味,fragrance,4529
香烟,cigarette,4530
香油,sesame oil,4531
镶,to inlay,4532
镶嵌,to inlay,4533
详尽,thorough and detailed,4534
祥和,auspicious and peaceful,4535
享,to enjoy,4536
享有,to enjoy (rights,4537
响亮,loud and clear,4538
响起,to ring out,4539
响应,to respond to,4540
想方设法,to think up every possible method,4541
向来,always,4542
向往,to yearn for,4543
向着,facing,4544
项链,necklace,4545
像,to resemble,4546
像样,presentable,4547
橡胶,rubber,4548
橡皮,rubber,4549
削,to peel with a knife,4550
消,to disappear,4551
消沉,depressed,4552
消遣,to while the time away,4553
萧条,bleak,4554
销,to melt,4555
销毁,to destroy,4556
销量,sales volume,4557
潇洒,confident and at ease,4558
小丑,clown,4559
小贩,peddler,4560
小看,to look down on,4561
小康,moderately affluent,4562
小路,minor road,4563
小品,short,4564
小气,stingy,4565
小区,neighborhood,4566
小曲,popular song,4567
小人,person of low social status,4568
小提琴,fiddle,4569
小溪,brook,4570
小心翼翼,cautious and solemn,4571
小卒,foot soldier,4572
孝敬,to show filial respect,4573
孝顺,filial,4574
肖像,portrait (painting,4575
效仿,see 仿效,4576
效力,effectiveness,4577
效益,benefit,4578
效应,effect,4579
协定,(reach an) agreement,4580
协同,to cooperate,4581
协作,cooperation,4582
邪,demonic,4583
邪恶,sinister,4584
挟持,to seize,4585
携带,to carry,4586
携手,hand in hand,4587
写照,portrayal,4588
泄,to leak,4589
泄漏,(of a liquid or gas) to leak,4590
泄露,to leak,4591
泄密,to leak secrets,4592
泄气,to leak to be flat,4593
泻,to flow out swiftly,4594
卸,to unload,4595
心爱,beloved,4596
心安理得,to have a clear conscience,4597
心病,anxiety,4598
心肠,heart,4599
心得,what one has learned (through experience,4600
心慌,to be flustered,4601
心急如焚,to burn with impatience,4602
心里话,(to express one's) true feelings,4603
心灵手巧,capable,4604
心目,mind,4605
心声,thoughts,4606
心事,a load on one's mind,4607
心思,mind,4608
心酸,to feel sad,4609
心想事成,to have one's wishes come true,4610
心胸,breadth of mind,4611
心血,heart's blood,4612
心眼儿,one's thoughts,4613
心意,regard,4614
芯片,computer chip,4615
辛勤,hardworking,4616
辛酸,pungent,4617
欣慰,to be gratified,4618
欣喜,happy,4619
欣欣向荣,(idiom) flourishing,4620
新潮,modern,4621
新陈代谢,metabolism,4622
新房,brand new house,4623
新款,new style,4624
新奇,novelty,4625
新生,new,4626
新式,new style,4627
新手,new hand,4628
新颖,lit. new bud,4629
信贷,credit,4630
信件,letter,4631
信赖,to trust,4632
信誉,prestige,4633
兴奋剂,stimulant,4634
兴建,to build,4635
兴起,to rise,4636
星座,constellation,4637
猩猩,orangutan,4638
腥,fishy,4639
刑法,criminal law,4640
行使,to exercise,4641
行政,administrative,4642
行走,to walk,4643
形形色色,all kinds of,4644
形影不离,inseparable,4645
醒来,to waken,4646
醒目,eye-grabbing,4647
醒悟,to come to oneself,4648
兴高采烈,happy and excited,4649
兴致,mood,4650
幸存,to survive,4651
幸好,fortunately,4652
幸亏,fortunately,4653
幸免,narrowly and luckily escape,4654
性价比,quality-price ratio,4655
性命,life,4656
性情,nature,4657
姓氏,family name,4658
凶残,savage,4659
凶恶,fierce,4660
凶狠,cruel,4661
凶猛,fierce,4662
